38.580180	45.723612	49.082001	39.875136	60.996843	38.904995	72.270781	41.406319	83.559242	45.427656	114.516739	44.363563	125.294104	39.981886	136.500657	37.539793	148.720609	37.885414	158.377358	45.398460	100.287066	61.689936	100.991005	75.868764	101.742037	90.019190	102.329720	104.460649	83.216080	109.974299	92.075348	112.119893	101.123945	113.547047	108.938760	112.422435	116.721602	110.528547	52.051202	64.740668	62.009543	59.097562	72.034043	59.936042	79.363379	67.771711	70.042445	69.651338	60.715223	69.940610	120.259084	66.703505	128.230056	59.862488	137.270080	59.644525	145.840358	65.268869	137.520140	69.876173	128.664446	69.782371	67.398384	131.342731	76.899321	124.568069	88.752315	121.259014	100.591003	122.155093	112.216531	122.059228	122.240664	126.062700	129.231598	133.810345	123.225469	146.565345	112.954535	154.380916	100.069051	155.488738	86.384691	152.352751	74.752106	144.340560	86.008908	130.696145	100.112732	131.662903	112.963774	131.091937	113.198636	139.031873	100.086788	140.949165	85.509719	138.441447
39.100835	47.022784	49.468390	40.452106	60.898092	39.330659	72.549110	42.215362	83.335152	46.833893	114.769243	45.092499	124.797617	40.551305	135.551863	37.403730	147.043323	36.997543	156.650896	43.106929	100.450649	62.630542	101.096853	76.506436	101.448438	90.001129	101.538593	103.886056	86.070338	110.375967	93.223325	111.211138	100.584010	112.022099	107.377909	111.028014	114.322030	110.173307	53.470126	64.642968	62.051434	59.643567	71.954020	60.041352	78.980611	67.790920	70.558625	69.704006	61.588602	69.315118	120.064754	67.414090	127.328440	60.250967	137.044370	59.461207	145.285496	64.559508	137.247827	69.490861	128.425696	69.961299	68.353571	132.551486	77.170463	125.685875	88.741960	122.172339	100.778897	122.559001	112.081414	122.433368	122.374751	126.033939	129.580510	133.810345	123.382920	145.464480	113.003586	152.260548	100.282538	154.139307	87.301388	151.309622	76.321897	144.240357	87.247957	130.509689	100.716031	131.436439	112.814063	130.749974	112.857493	137.557913	100.857578	139.264783	87.316916	136.953976
38.054053	47.481293	48.204226	40.488807	59.960405	39.193467	71.810885	41.923897	82.674590	46.299395	114.827140	44.645735	125.194432	40.134060	136.230666	37.332667	147.940408	37.619012	157.318491	44.048571	100.253922	61.963729	100.713437	75.817321	100.918189	89.340259	100.776620	103.366122	85.178145	109.926987	92.412026	111.149867	99.808259	112.059715	106.815731	111.162670	113.988587	109.911664	53.328226	65.000763	62.187574	59.378448	72.036679	59.830192	78.542369	67.573245	70.572063	69.816088	61.453164	69.539195	119.991005	67.258461	127.662168	59.884022	137.389960	59.312833	145.172368	64.912363	137.263370	69.826233	128.401054	69.944020	68.283320	132.074913	77.121263	125.202959	88.454425	121.741897	100.095333	122.224584	111.472599	122.258745	121.827742	126.111201	129.186496	133.810345	122.886084	145.084490	112.594450	151.911486	100.085624	153.866351	87.072331	150.733331	76.108623	143.711961	87.610814	130.052896	100.150867	130.935127	111.979262	130.480376	111.990001	138.414652	100.312665	140.420087	87.618412	137.372681
37.817915	47.302089	48.433030	40.471616	60.544816	39.334979	72.626626	42.184012	83.641524	46.851854	114.744558	45.399911	124.909138	40.561300	136.088018	37.496461	147.980655	37.239485	157.628571	43.436759	100.314215	62.978247	101.015132	76.534017	101.486274	89.738949	101.484238	103.593994	85.777941	109.977046	93.002279	110.982138	100.422056	111.794958	107.507970	110.759433	114.548563	109.576198	52.543496	64.777403	61.591364	58.993935	71.826047	59.496300	78.832179	67.910515	70.157051	70.150546	60.967936	69.809232	120.164968	67.247820	127.604818	59.908031	137.692412	59.114159	145.867670	64.588555	137.869869	69.982527	128.882190	70.296838	68.334577	132.498946	77.649913	125.616496	89.073585	122.013413	100.693091	122.599468	112.288548	122.332309	122.614933	126.164773	129.823796	133.810345	123.601030	145.629368	113.116034	152.985639	100.193008	155.020363	86.975954	152.229263	75.926680	144.808223	88.208526	130.448628	100.664563	131.470610	112.414411	130.656714	112.374065	138.126744	100.618220	139.674703	87.874230	137.513013
37.482791	46.242617	48.088333	39.757621	59.897747	38.557696	71.916568	41.532573	82.932765	45.958889	115.512122	44.264534	125.693325	40.052542	136.542155	37.129445	148.091864	36.893648	157.612367	42.777158	100.449026	61.749942	101.159188	75.881650	101.563228	89.607722	101.714853	103.804908	85.442721	111.027823	92.837815	112.404999	100.399064	113.352438	107.710522	112.284910	115.125855	110.709122	52.461725	64.913444	61.456102	59.428634	71.367323	59.866820	78.335746	67.795258	69.877904	69.760578	60.882124	69.373197	120.548851	67.385750	128.191752	60.079603	137.912060	59.390028	145.784487	64.504870	138.017471	69.687012	129.164454	70.090668	68.188269	133.489247	77.259352	126.512583	88.799915	122.867175	100.822513	123.082062	112.482169	122.755423	122.982982	126.290006	130.920950	133.810345	124.599607	146.331622	114.015788	153.854971	100.892563	156.064158	87.547164	153.412401	76.144114	146.065323	87.824470	131.505700	100.967045	132.140078	113.406492	131.242802	113.504620	138.928447	101.093284	141.205843	87.789469	138.590783
38.822316	46.195852	48.659917	39.609323	60.085339	38.705253	71.721221	41.615779	82.427904	46.301231	115.374320	45.176148	125.501815	40.453119	136.413104	37.507087	148.128166	37.018242	157.363059	43.198732	100.397359	63.025995	100.935541	76.215717	101.232046	89.143769	101.174428	102.496963	85.401981	109.560828	92.659286	110.109940	99.941380	110.791639	106.636211	110.074410	113.585762	109.611179	52.279274	64.871698	61.188007	59.136109	71.405650	59.809857	78.577184	68.053787	69.869980	69.757784	60.720536	69.508696	120.255519	67.433671	128.003233	60.021590	137.961710	59.174710	146.368884	64.442109	138.202174	69.914287	129.167849	70.151564	66.754989	132.437005	76.390141	125.555409	87.966648	121.930017	100.173986	121.834817	111.928584	121.868009	122.345562	125.850138	129.719440	133.810345	123.360497	145.927239	112.795984	153.125104	99.700537	155.044904	86.224490	152.427072	74.643351	145.058007	86.644639	129.715198	100.158408	130.698215	112.632657	130.060311	112.599969	138.212399	100.177793	140.013532	86.440964	137.536160
37.733510	47.554901	48.339536	40.627241	60.096354	39.489937	72.053820	42.297467	83.087930	46.723468	114.882794	45.651127	125.214817	40.934764	136.437267	37.962547	148.391035	37.877793	158.148109	44.439211	100.303110	63.264916	100.750798	76.905387	101.047943	90.202760	101.030436	103.918350	85.118204	110.445667	92.419876	111.397956	100.048996	112.314033	107.034590	111.423724	114.199477	110.559496	52.871943	64.939828	61.528276	59.393631	71.613375	59.791254	78.887996	67.809219	70.358249	69.784957	61.286601	69.419042	120.190923	67.401862	127.704744	60.142572	137.577417	59.264155	145.612197	64.663089	137.543427	69.687265	128.824853	69.978988	67.269644	132.670339	76.477424	126.090171	88.095067	122.730962	100.170870	122.841169	111.942649	122.920035	122.590039	126.428517	130.883655	133.810345	124.045591	145.864469	113.060207	152.708776	99.707419	154.632638	86.497395	151.855642	75.246403	144.721750	87.404761	130.957885	100.296079	131.949452	112.897181	131.337511	112.789803	137.956181	100.175282	139.389284	87.211827	137.194510
37.854694	46.631925	48.295042	40.006371	59.954092	38.796824	71.815981	41.584855	82.713562	46.023519	116.023499	44.452692	126.270071	40.030696	137.451902	37.247103	149.192591	37.400577	158.286665	43.795323	100.577189	62.186457	101.278949	76.036707	101.807247	89.552442	101.881425	103.568980	85.305655	110.334271	92.690907	110.953060	100.380241	111.817101	107.427551	111.123175	114.679770	110.784624	52.057292	64.841574	60.856059	58.907950	71.404663	59.516829	79.004569	68.123365	70.008039	69.991370	60.512140	69.756843	119.913052	67.759553	127.896166	59.860185	138.176871	58.894536	146.628103	64.511041	138.299143	69.938593	129.243903	70.174024	66.788070	132.834571	76.314020	125.674737	88.271518	122.266624	100.531349	122.884641	112.684504	122.628986	123.739497	126.114873	131.562323	133.810345	125.073314	146.279949	114.043319	153.636873	100.543435	155.366118	86.818803	152.673959	75.024950	145.348722	87.273856	131.013341	100.730667	132.164985	113.478939	131.279993	113.844426	137.731494	100.995848	139.370276	87.060413	137.170509
37.062256	45.943970	47.157294	39.339077	58.644204	38.115961	70.411838	40.636835	81.343229	44.757264	116.487973	43.569307	126.947659	39.280677	138.166413	36.748757	149.936101	37.051882	159.141075	43.806717	100.410285	62.385268	101.090762	76.183500	101.606773	89.558313	101.882649	103.560687	85.154958	110.907377	92.772888	112.037598	100.439627	112.912846	107.761051	112.018187	114.985817	110.938436	51.805991	64.962534	60.571917	59.196274	70.952872	59.712345	78.575467	67.954677	69.673024	69.705461	60.443337	69.606640	120.332208	67.813034	128.255056	60.006740	138.377207	59.012337	146.920532	64.317576	138.558976	69.842557	129.533414	70.145685	66.732875	133.226416	76.015592	126.106653	88.183644	122.661544	100.557449	122.849475	112.619115	122.755509	123.893399	126.136319	132.037695	133.810345	125.131511	146.387965	113.690632	154.126055	100.039990	156.349536	86.628218	153.499382	74.799452	145.866957	86.866277	131.320539	100.690722	132.287282	114.004872	131.402913	114.124697	138.689388	100.561030	140.822130	86.408379	138.276373
36.041281	46.722677	46.194058	39.728282	57.715690	38.320791	69.478763	40.607989	80.387219	44.599103	116.855950	43.213758	127.509582	39.231885	138.831095	36.753931	150.470954	36.986394	159.461090	44.086042	100.093849	62.229485	100.762235	76.137753	101.284261	89.552264	101.568056	103.632868	85.373520	111.020151	92.762909	111.959847	100.312911	112.616784	107.660599	111.812393	114.790673	111.083677	51.427757	64.962298	60.528366	59.058692	71.175631	59.626448	78.900974	67.834033	69.922184	69.860096	60.434424	69.796364	119.783214	67.785330	128.223129	59.763531	138.569148	58.772130	147.118115	64.491562	138.594902	69.990413	129.322156	70.334964	66.671876	132.679202	76.521442	126.143861	88.850293	123.115151	101.053802	123.336473	113.195230	123.393285	124.264256	126.620357	132.318924	133.810345	125.527129	146.957469	114.066165	154.908481	100.313334	157.213953	86.577972	154.105552	74.810187	145.769097	86.678623	131.301186	100.927362	132.548047	114.622063	131.729296	114.548688	139.499379	100.653859	141.614199	86.226901	138.935125
